grant_key,source,award_year,topic,amount_native,currency,relevance_tier,is_core_match,is_broad_match
NSF_2114640,NSF,2022,AI-enabled chemistry,321000.0,USD,core_match,True,False
NSF_2118399,NSF,2022,AI-enabled chemistry,876311.0,USD,core_match,True,False
NSF_2118557,NSF,2022,AI-enabled chemistry,432903.0,USD,core_match,True,False
NSF_2118673,NSF,2022,AI-enabled chemistry,484805.0,USD,core_match,True,False
NSF_2118890,NSF,2022,AI-enabled chemistry,1713569.0,USD,broad_match,False,True
NSF_2121160,NSF,2022,AI-enabled chemistry,473784.0,USD,core_match,True,False
NSF_2132224,NSF,2022,AI-enabled chemistry,263915.0,USD,core_match,True,False
NSF_2132336,NSF,2022,AI-enabled chemistry,333267.0,USD,core_match,True,False
NSF_2132383,NSF,2022,AI-enabled chemistry,214668.0,USD,core_match,True,False
NSF_2132622,NSF,2022,AI-enabled chemistry,257763.0,USD,core_match,True,False
NSF_2132807,NSF,2022,AI-enabled chemistry,342853.0,USD,core_match,True,False
NSF_2133630,NSF,2022,AI-enabled chemistry,25938414.0,USD,core_match,True,False
NSF_2134168,NSF,2022,AI-enabled chemistry,749833.0,USD,core_match,True,False
NSF_2134447,NSF,2022,AI-enabled chemistry,500000.0,USD,core_match,True,False
NSF_2134617,NSF,2022,AI-enabled chemistry,582172.0,USD,core_match,True,False
NSF_2134643,NSF,2022,AI-enabled chemistry,500000.0,USD,core_match,True,False
NSF_2134664,NSF,2022,AI-enabled chemistry,2998710.0,USD,core_match,True,False
NSF_2134781,NSF,2022,AI-enabled chemistry,256000.0,USD,core_match,True,False
NSF_2135203,NSF,2022,AI-enabled chemistry,482831.0,USD,core_match,True,False
NSF_2135584,NSF,2022,AI-enabled chemistry,525070.0,USD,core_match,True,False
NSF_2135832,NSF,2022,AI-enabled chemistry,999956.0,USD,core_match,True,False
NSF_2136038,NSF,2022,AI-enabled chemistry,395000.0,USD,core_match,True,False
NSF_2138113,NSF,2022,AI-enabled chemistry,300000.0,USD,core_match,True,False
NSF_2138286,NSF,2022,AI-enabled chemistry,9995665.0,USD,core_match,True,False
NSF_2138431,NSF,2022,AI-enabled chemistry,200000.0,USD,broad_match,False,True
NSF_2138523,NSF,2022,AI-enabled chemistry,199972.0,USD,core_match,True,False
NSF_2138740,NSF,2022,AI-enabled chemistry,193274.0,USD,core_match,True,False
NSF_2138938,NSF,2022,AI-enabled chemistry,199777.0,USD,core_match,True,False
NSF_2141058,NSF,2022,AI-enabled chemistry,250000.0,USD,core_match,True,False
NSF_2141083,NSF,2022,AI-enabled chemistry,250000.0,USD,core_match,True,False
NSF_2141535,NSF,2022,AI-enabled chemistry,300000.0,USD,core_match,True,False
NSF_2142935,NSF,2022,AI-enabled chemistry,508638.0,USD,core_match,True,False
NSF_2143043,NSF,2022,AI-enabled chemistry,380000.0,USD,core_match,True,False
NSF_2143177,NSF,2022,AI-enabled chemistry,890180.0,USD,core_match,True,False
NSF_2143246,NSF,2022,AI-enabled chemistry,649475.0,USD,broad_match,False,True
NSF_2143346,NSF,2022,AI-enabled chemistry,510796.0,USD,core_match,True,False
NSF_2143354,NSF,2022,AI-enabled chemistry,649995.0,USD,core_match,True,False
NSF_2143610,NSF,2022,AI-enabled chemistry,682571.0,USD,core_match,True,False
NSF_2143754,NSF,2022,AI-enabled chemistry,577242.0,USD,core_match,True,False
NSF_2143787,NSF,2022,AI-enabled chemistry,815404.0,USD,core_match,True,False
NSF_2143864,NSF,2022,AI-enabled chemistry,551517.0,USD,core_match,True,False
NSF_2143952,NSF,2022,AI-enabled chemistry,599999.0,USD,core_match,True,False
NSF_2144023,NSF,2022,AI-enabled chemistry,614435.0,USD,broad_match,False,True
NSF_2144031,NSF,2022,AI-enabled chemistry,465340.0,USD,core_match,True,False
NSF_2144094,NSF,2022,AI-enabled chemistry,580356.0,USD,core_match,True,False
NSF_2144153,NSF,2022,AI-enabled chemistry,650000.0,USD,core_match,True,False
NSF_2144290,NSF,2022,AI-enabled chemistry,549699.0,USD,core_match,True,False
NSF_2144556,NSF,2022,AI-enabled chemistry,656008.0,USD,core_match,True,False
NSF_2144792,NSF,2022,AI-enabled chemistry,570108.0,USD,core_match,True,False
NSF_2145091,NSF,2022,AI-enabled chemistry,642450.0,USD,core_match,True,False
NSF_2145137,NSF,2022,AI-enabled chemistry,516621.0,USD,core_match,True,False
NSF_2145144,NSF,2022,AI-enabled chemistry,674985.0,USD,broad_match,False,True
NSF_2145392,NSF,2022,AI-enabled chemistry,595245.0,USD,core_match,True,False
NSF_2145604,NSF,2022,AI-enabled chemistry,599293.0,USD,broad_match,False,True
NSF_2145629,NSF,2022,AI-enabled chemistry,650000.0,USD,core_match,True,False
NSF_2145657,NSF,2022,AI-enabled chemistry,625000.0,USD,core_match,True,False
NSF_2147954,NSF,2022,AI-enabled chemistry,333546.0,USD,core_match,True,False
NSF_2147967,NSF,2022,AI-enabled chemistry,277473.0,USD,core_match,True,False
NSF_2148897,NSF,2022,AI-enabled chemistry,384789.0,USD,core_match,True,False
NSF_2149235,NSF,2022,AI-enabled chemistry,465181.0,USD,core_match,True,False
NSF_2150489,NSF,2022,AI-enabled chemistry,421536.0,USD,core_match,True,False
NSF_2151497,NSF,2022,AI-enabled chemistry,96171.0,USD,broad_match,False,True
NSF_2152205,NSF,2022,AI-enabled chemistry,3000000.0,USD,core_match,True,False
NSF_2152210,NSF,2022,AI-enabled chemistry,2000000.0,USD,core_match,True,False
NSF_2152221,NSF,2022,AI-enabled chemistry,2998446.0,USD,core_match,True,False
NSF_2152521,NSF,2022,AI-enabled chemistry,387874.0,USD,core_match,True,False
NSF_2152767,NSF,2022,AI-enabled chemistry,364346.0,USD,core_match,True,False
NSF_2152853,NSF,2022,AI-enabled chemistry,549351.0,USD,core_match,True,False
NSF_2153032,NSF,2022,AI-enabled chemistry,316270.0,USD,core_match,True,False
NSF_2153091,NSF,2022,AI-enabled chemistry,357473.0,USD,core_match,True,False
NSF_2153215,NSF,2022,AI-enabled chemistry,331048.0,USD,core_match,True,False
NSF_2153657,NSF,2022,AI-enabled chemistry,525000.0,USD,core_match,True,False
NSF_2153998,NSF,2022,AI-enabled chemistry,181513.0,USD,core_match,True,False
NSF_2154126,NSF,2022,AI-enabled chemistry,510000.0,USD,core_match,True,False
NSF_2154237,NSF,2022,AI-enabled chemistry,600000.0,USD,core_match,True,False
NSF_2154291,NSF,2022,AI-enabled chemistry,510000.0,USD,core_match,True,False
NSF_2154367,NSF,2022,AI-enabled chemistry,510000.0,USD,core_match,True,False
NSF_2154371,NSF,2022,AI-enabled chemistry,510000.0,USD,core_match,True,False
NSF_2154428,NSF,2022,AI-enabled chemistry,360835.0,USD,core_match,True,False
NSF_2154446,NSF,2022,AI-enabled chemistry,294555.0,USD,core_match,True,False
NSF_2154447,NSF,2022,AI-enabled chemistry,199252.0,USD,core_match,True,False
NSF_2154502,NSF,2022,AI-enabled chemistry,505681.0,USD,core_match,True,False
NSF_2154747,NSF,2022,AI-enabled chemistry,429412.0,USD,core_match,True,False
NSF_2154760,NSF,2022,AI-enabled chemistry,464139.0,USD,core_match,True,False
NSF_2154781,NSF,2022,AI-enabled chemistry,380340.0,USD,broad_match,False,True
NSF_2154804,NSF,2022,AI-enabled chemistry,500000.0,USD,core_match,True,False
NSF_2154916,NSF,2022,AI-enabled chemistry,450000.0,USD,core_match,True,False
NSF_2154924,NSF,2022,AI-enabled chemistry,510000.0,USD,core_match,True,False
NSF_2154952,NSF,2022,AI-enabled chemistry,428540.0,USD,core_match,True,False
NSF_2154996,NSF,2022,AI-enabled chemistry,287009.0,USD,core_match,True,False
NSF_2154999,NSF,2022,AI-enabled chemistry,500000.0,USD,core_match,True,False
NSF_2155082,NSF,2022,AI-enabled chemistry,499999.0,USD,core_match,True,False
NSF_2155095,NSF,2022,AI-enabled chemistry,338355.0,USD,core_match,True,False
NSF_2155215,NSF,2022,AI-enabled chemistry,500000.0,USD,core_match,True,False
NSF_2200456,NSF,2022,AI-enabled chemistry,650787.0,USD,core_match,True,False
NSF_2200757,NSF,2022,AI-enabled chemistry,2046509.0,USD,core_match,True,False
NSF_2201297,NSF,2022,AI-enabled chemistry,270480.0,USD,core_match,True,False
NSF_2201497,NSF,2022,AI-enabled chemistry,399868.0,USD,core_match,True,False
NSF_2202124,NSF,2022,AI-enabled chemistry,375000.0,USD,core_match,True,False
NSF_2202268,NSF,2022,AI-enabled chemistry,465795.0,USD,core_match,True,False
NSF_2202469,NSF,2022,AI-enabled chemistry,300000.0,USD,broad_match,False,True
NSF_2202693,NSF,2022,AI-enabled chemistry,20000000.0,USD,core_match,True,False
NSF_2203354,NSF,2022,AI-enabled chemistry,600003.0,USD,core_match,True,False
NSF_2203518,NSF,2022,AI-enabled chemistry,450000.0,USD,core_match,True,False
NSF_2203616,NSF,2022,AI-enabled chemistry,410112.0,USD,core_match,True,False
NSF_2203628,NSF,2022,AI-enabled chemistry,168791.0,USD,core_match,True,False
NSF_2203830,NSF,2022,AI-enabled chemistry,470150.0,USD,core_match,True,False
NSF_2203841,NSF,2022,AI-enabled chemistry,420000.0,USD,core_match,True,False
NSF_2203857,NSF,2022,AI-enabled chemistry,424999.0,USD,core_match,True,False
NSF_2203904,NSF,2022,AI-enabled chemistry,449978.0,USD,core_match,True,False
NSF_2204094,NSF,2022,AI-enabled chemistry,495000.0,USD,core_match,True,False
NSF_2204223,NSF,2022,AI-enabled chemistry,445000.0,USD,core_match,True,False
NSF_2205126,NSF,2022,AI-enabled chemistry,439831.0,USD,core_match,True,False
NSF_2205521,NSF,2022,AI-enabled chemistry,450000.0,USD,core_match,True,False
NSF_2205537,NSF,2022,AI-enabled chemistry,399827.0,USD,core_match,True,False
NSF_2205572,NSF,2022,AI-enabled chemistry,550000.0,USD,core_match,True,False
NSF_2206332,NSF,2022,AI-enabled chemistry,125701.0,USD,core_match,True,False
NSF_2206333,NSF,2022,AI-enabled chemistry,125902.0,USD,core_match,True,False
NSF_2207048,NSF,2022,AI-enabled chemistry,150000.0,USD,broad_match,False,True
NSF_2207383,NSF,2022,AI-enabled chemistry,299126.0,USD,core_match,True,False
NSF_2207449,NSF,2022,AI-enabled chemistry,348805.0,USD,core_match,True,False
NSF_2208130,NSF,2022,AI-enabled chemistry,448424.0,USD,core_match,True,False
NSF_2208272,NSF,2022,AI-enabled chemistry,280000.0,USD,core_match,True,False
NSF_2208356,NSF,2022,AI-enabled chemistry,280000.0,USD,core_match,True,False
NSF_2208361,NSF,2022,AI-enabled chemistry,240000.0,USD,core_match,True,False
NSF_2208504,NSF,2022,AI-enabled chemistry,449995.0,USD,core_match,True,False
NSF_2209262,NSF,2022,AI-enabled chemistry,600000.0,USD,core_match,True,False
NSF_2209546,NSF,2022,AI-enabled chemistry,750000.0,USD,core_match,True,False
NSF_2209717,NSF,2022,AI-enabled chemistry,2264054.0,USD,core_match,True,False
NSF_2209718,NSF,2022,AI-enabled chemistry,1500000.0,USD,core_match,True,False
NSF_2209892,NSF,2022,AI-enabled chemistry,3496454.0,USD,core_match,True,False
NSF_2209946,NSF,2022,AI-enabled chemistry,570787.0,USD,core_match,True,False
NSF_2210849,NSF,2022,AI-enabled chemistry,200000.0,USD,core_match,True,False
NSF_2210963,NSF,2022,AI-enabled chemistry,1200000.0,USD,core_match,True,False
NSF_2211660,NSF,2022,AI-enabled chemistry,361794.0,USD,core_match,True,False
NSF_2211696,NSF,2022,AI-enabled chemistry,117348.0,USD,core_match,True,False
NSF_2212232,NSF,2022,AI-enabled chemistry,900000.0,USD,core_match,True,False
NSF_2212325,NSF,2022,AI-enabled chemistry,330658.0,USD,core_match,True,False
NSF_2212326,NSF,2022,AI-enabled chemistry,471955.0,USD,core_match,True,False
NSF_2212327,NSF,2022,AI-enabled chemistry,397238.0,USD,core_match,True,False
NSF_2212370,NSF,2022,AI-enabled chemistry,800000.0,USD,core_match,True,False
NSF_2212371,NSF,2022,AI-enabled chemistry,400000.0,USD,core_match,True,False
NSF_2212465,NSF,2022,AI-enabled chemistry,574640.0,USD,core_match,True,False
NSF_2212546,NSF,2022,AI-enabled chemistry,1200000.0,USD,core_match,True,False
NSF_2212981,NSF,2022,AI-enabled chemistry,348878.0,USD,core_match,True,False
NSF_2213103,NSF,2022,AI-enabled chemistry,300000.0,USD,core_match,True,False
NSF_2213159,NSF,2022,AI-enabled chemistry,300000.0,USD,core_match,True,False
NSF_2213241,NSF,2022,AI-enabled chemistry,300000.0,USD,broad_match,False,True
NSF_2213324,NSF,2022,AI-enabled chemistry,300000.0,USD,core_match,True,False
NSF_2213339,NSF,2022,AI-enabled chemistry,249989.0,USD,core_match,True,False
NSF_2213494,NSF,2022,AI-enabled chemistry,247238.0,USD,core_match,True,False
NSF_2214631,NSF,2022,AI-enabled chemistry,360000.0,USD,broad_match,False,True
NSF_2214676,NSF,2022,AI-enabled chemistry,25000.0,USD,core_match,True,False
NSF_2214718,NSF,2022,AI-enabled chemistry,8000.0,USD,core_match,True,False
NSF_2215734,NSF,2022,AI-enabled chemistry,432111.0,USD,core_match,True,False
NSF_2215741,NSF,2022,AI-enabled chemistry,625000.0,USD,core_match,True,False
NSF_2216084,NSF,2022,AI-enabled chemistry,4000000.0,USD,core_match,True,False
NSF_2216289,NSF,2022,AI-enabled chemistry,450000.0,USD,core_match,True,False
NSF_2216423,NSF,2022,AI-enabled chemistry,644568.0,USD,core_match,True,False
NSF_2216519,NSF,2022,AI-enabled chemistry,21387.0,USD,core_match,True,False
NSF_2216805,NSF,2022,AI-enabled chemistry,900000.0,USD,core_match,True,False
NSF_2216858,NSF,2022,AI-enabled chemistry,886474.0,USD,core_match,True,False
NSF_2216898,NSF,2022,AI-enabled chemistry,34968.0,USD,core_match,True,False
NSF_2216923,NSF,2022,AI-enabled chemistry,143156.0,USD,core_match,True,False
NSF_2217010,NSF,2022,AI-enabled chemistry,62490.0,USD,core_match,True,False
NSF_2217020,NSF,2022,AI-enabled chemistry,62500.0,USD,core_match,True,False
NSF_2217021,NSF,2022,AI-enabled chemistry,44773.0,USD,core_match,True,False
NSF_2217028,NSF,2022,AI-enabled chemistry,62500.0,USD,core_match,True,False
NSF_2217086,NSF,2022,AI-enabled chemistry,62500.0,USD,core_match,True,False
NSF_2217824,NSF,2022,AI-enabled chemistry,6000000.0,USD,core_match,True,False
NSF_2218070,NSF,2022,AI-enabled chemistry,4000000.0,USD,core_match,True,False
NSF_2218373,NSF,2022,AI-enabled chemistry,300000.0,USD,core_match,True,False
NSF_2218604,NSF,2022,AI-enabled chemistry,600000.0,USD,core_match,True,False
NSF_2218841,NSF,2022,AI-enabled chemistry,340000.0,USD,core_match,True,False
NSF_2218938,NSF,2022,AI-enabled chemistry,860000.0,USD,core_match,True,False
NSF_2218958,NSF,2022,AI-enabled chemistry,500000.0,USD,core_match,True,False
NSF_2221136,NSF,2022,AI-enabled chemistry,1500000.0,USD,core_match,True,False
NSF_2221346,NSF,2022,AI-enabled chemistry,1800000.0,USD,core_match,True,False
NSF_2222373,NSF,2022,AI-enabled chemistry,59046.0,USD,core_match,True,False
NSF_2222619,NSF,2022,AI-enabled chemistry,275000.0,USD,core_match,True,False
NSF_2222620,NSF,2022,AI-enabled chemistry,180499.0,USD,core_match,True,False
NSF_2222654,NSF,2022,AI-enabled chemistry,1344500.0,USD,core_match,True,False
NSF_2223127,NSF,2022,AI-enabled chemistry,49500.0,USD,core_match,True,False
NSF_2224189,NSF,2022,AI-enabled chemistry,48375.0,USD,core_match,True,False
NSF_2224960,NSF,2022,AI-enabled chemistry,1125000.0,USD,core_match,True,False
NSF_2224985,NSF,2022,AI-enabled chemistry,525000.0,USD,core_match,True,False
NSF_2225986,NSF,2022,AI-enabled chemistry,75451.0,USD,core_match,True,False
NSF_2226183,NSF,2022,AI-enabled chemistry,782337.0,USD,core_match,True,False
NSF_2226383,NSF,2022,AI-enabled chemistry,489942.0,USD,core_match,True,False
NSF_2226451,NSF,2022,AI-enabled chemistry,444038.0,USD,core_match,True,False
NSF_2226466,NSF,2022,AI-enabled chemistry,1498460.0,USD,core_match,True,False
NSF_2226475,NSF,2022,AI-enabled chemistry,564621.0,USD,core_match,True,False
NSF_2226511,NSF,2022,AI-enabled chemistry,1074218.0,USD,core_match,True,False
NSF_2226633,NSF,2022,AI-enabled chemistry,605000.0,USD,core_match,True,False
NSF_2226663,NSF,2022,AI-enabled chemistry,1485925.0,USD,core_match,True,False
NSF_2226731,NSF,2022,AI-enabled chemistry,894118.0,USD,core_match,True,False
NSF_2226804,NSF,2022,AI-enabled chemistry,1500000.0,USD,core_match,True,False
NSF_2226816,NSF,2022,AI-enabled chemistry,1500000.0,USD,core_match,True,False
NSF_2226976,NSF,2022,AI-enabled chemistry,672473.0,USD,core_match,True,False
NSF_2227112,NSF,2022,AI-enabled chemistry,418678.0,USD,core_match,True,False
NSF_2228923,NSF,2022,AI-enabled chemistry,265478.0,USD,core_match,True,False
NSF_2229036,NSF,2022,AI-enabled chemistry,2999732.0,USD,core_match,True,False
NSF_2229406,NSF,2022,AI-enabled chemistry,30875.0,USD,broad_match,False,True
NSF_2229623,NSF,2022,AI-enabled chemistry,10000.0,USD,core_match,True,False
NSF_2229986,NSF,2022,AI-enabled chemistry,357473.0,USD,core_match,True,False
NSF_2230111,NSF,2022,AI-enabled chemistry,500000.0,USD,core_match,True,False
NSF_2230180,NSF,2022,AI-enabled chemistry,2495019.0,USD,core_match,True,False
NSF_2230383,NSF,2022,AI-enabled chemistry,659177.0,USD,core_match,True,False
NSF_2230384,NSF,2022,AI-enabled chemistry,156078.0,USD,core_match,True,False
NSF_2230385,NSF,2022,AI-enabled chemistry,120000.0,USD,core_match,True,False
NSF_2231174,NSF,2022,AI-enabled chemistry,300000.0,USD,core_match,True,False
NSF_2231469,NSF,2022,AI-enabled chemistry,250000.0,USD,core_match,True,False
NSF_2231470,NSF,2022,AI-enabled chemistry,50000.0,USD,core_match,True,False
NSF_2231512,NSF,2022,AI-enabled chemistry,99998.0,USD,core_match,True,False
NSF_2231526,NSF,2022,AI-enabled chemistry,99992.0,USD,broad_match,False,True
NSF_2231634,NSF,2022,AI-enabled chemistry,300000.0,USD,core_match,True,False
NSF_2231740,NSF,2022,AI-enabled chemistry,49999.0,USD,core_match,True,False
NSF_2233279,NSF,2022,AI-enabled chemistry,15524.0,USD,broad_match,False,True
NSF_2233317,NSF,2022,AI-enabled chemistry,274713.0,USD,broad_match,False,True
NSF_2235992,NSF,2022,AI-enabled chemistry,750000.0,USD,core_match,True,False
NSF_2236190,NSF,2022,AI-enabled chemistry,750000.0,USD,core_match,True,False
NSF_2236389,NSF,2022,AI-enabled chemistry,744721.0,USD,core_match,True,False
NSF_2236622,NSF,2022,AI-enabled chemistry,750000.0,USD,broad_match,False,True
NSF_2239226,NSF,2022,AI-enabled chemistry,445000.0,USD,core_match,True,False
NSF_2240407,NSF,2022,AI-enabled chemistry,3750000.0,USD,core_match,True,False
NSF_2240526,NSF,2022,AI-enabled chemistry,193872.0,USD,core_match,True,False
NSF_2244988,NSF,2022,AI-enabled chemistry,425565.0,USD,core_match,True,False
NSF_2245530,NSF,2022,AI-enabled chemistry,248613.0,USD,core_match,True,False
NSF_2246564,NSF,2022,AI-enabled chemistry,500000.0,USD,core_match,True,False
NSF_2247309,NSF,2022,AI-enabled chemistry,62490.0,USD,core_match,True,False
NSF_2301601,NSF,2022,AI-enabled chemistry,275000.0,USD,core_match,True,False
NSF_2304816,NSF,2022,AI-enabled chemistry,299988.0,USD,core_match,True,False
NSF_2305529,NSF,2022,AI-enabled chemistry,500723.0,USD,core_match,True,False
NSF_2306929,NSF,2022,AI-enabled chemistry,600000.0,USD,core_match,True,False
NSF_2306967,NSF,2022,AI-enabled chemistry,253516.0,USD,core_match,True,False
NSF_2309475,NSF,2022,AI-enabled chemistry,329655.0,USD,core_match,True,False
NSF_2313412,NSF,2022,AI-enabled chemistry,460000.0,USD,core_match,True,False
NSF_2323108,NSF,2022,AI-enabled chemistry,592928.0,USD,core_match,True,False
NSF_2328095,NSF,2022,AI-enabled chemistry,549351.0,USD,core_match,True,False
NSF_2128556,NSF,2023,AI-enabled chemistry,195500000.0,USD,core_match,True,False
NSF_2153503,NSF,2023,AI-enabled chemistry,90800000.0,USD,broad_match,False,True
NSF_2203176,NSF,2023,AI-enabled chemistry,567000.0,USD,core_match,True,False
NSF_2203177,NSF,2023,AI-enabled chemistry,142764.0,USD,core_match,True,False
NSF_2208406,NSF,2023,AI-enabled chemistry,375984.0,USD,core_match,True,False
NSF_2208489,NSF,2023,AI-enabled chemistry,242876.0,USD,core_match,True,False
NSF_2213137,NSF,2023,AI-enabled chemistry,255786.0,USD,broad_match,False,True
NSF_2221098,NSF,2023,AI-enabled chemistry,245238.0,USD,core_match,True,False
NSF_2221104,NSF,2023,AI-enabled chemistry,245465.0,USD,core_match,True,False
NSF_2226081,NSF,2023,AI-enabled chemistry,406000.0,USD,core_match,True,False
NSF_2226647,NSF,2023,AI-enabled chemistry,858451.0,USD,core_match,True,False
NSF_2226648,NSF,2023,AI-enabled chemistry,169044.0,USD,core_match,True,False
NSF_2226649,NSF,2023,AI-enabled chemistry,172466.0,USD,core_match,True,False
NSF_2226898,NSF,2023,AI-enabled chemistry,271000.0,USD,core_match,True,False
NSF_2227241,NSF,2023,AI-enabled chemistry,306081.0,USD,broad_match,False,True
NSF_2227936,NSF,2023,AI-enabled chemistry,274990.0,USD,core_match,True,False
NSF_2228782,NSF,2023,AI-enabled chemistry,3000000.0,USD,core_match,True,False
NSF_2229092,NSF,2023,AI-enabled chemistry,3000000.0,USD,core_match,True,False
NSF_2229143,NSF,2023,AI-enabled chemistry,500000.0,USD,core_match,True,False
NSF_2229686,NSF,2023,AI-enabled chemistry,250886.0,USD,core_match,True,False
NSF_2229755,NSF,2023,AI-enabled chemistry,191801.0,USD,core_match,True,False
NSF_2230060,NSF,2023,AI-enabled chemistry,353357.0,USD,core_match,True,False
NSF_2230061,NSF,2023,AI-enabled chemistry,246643.0,USD,core_match,True,False
NSF_2231079,NSF,2023,AI-enabled chemistry,389768.0,USD,broad_match,False,True
NSF_2231080,NSF,2023,AI-enabled chemistry,392564.0,USD,broad_match,False,True
NSF_2231082,NSF,2023,AI-enabled chemistry,384549.0,USD,broad_match,False,True
NSF_2233237,NSF,2023,AI-enabled chemistry,275000.0,USD,broad_match,False,True
NSF_2233672,NSF,2023,AI-enabled chemistry,275000.0,USD,broad_match,False,True
NSF_2233881,NSF,2023,AI-enabled chemistry,885991.0,USD,broad_match,False,True
NSF_2234491,NSF,2023,AI-enabled chemistry,972411.0,USD,broad_match,False,True
NSF_2235443,NSF,2023,AI-enabled chemistry,480000.0,USD,core_match,True,False
NSF_2235462,NSF,2023,AI-enabled chemistry,380000.0,USD,core_match,True,False
NSF_2235485,NSF,2023,AI-enabled chemistry,191819.0,USD,core_match,True,False
NSF_2235600,NSF,2023,AI-enabled chemistry,290844.0,USD,core_match,True,False
NSF_2235778,NSF,2023,AI-enabled chemistry,743908.0,USD,core_match,True,False
NSF_2235790,NSF,2023,AI-enabled chemistry,107941.0,USD,core_match,True,False
NSF_2236215,NSF,2023,AI-enabled chemistry,770000.0,USD,core_match,True,False
NSF_2236689,NSF,2023,AI-enabled chemistry,580246.0,USD,broad_match,False,True
NSF_2236769,NSF,2023,AI-enabled chemistry,651609.0,USD,core_match,True,False
NSF_2237063,NSF,2023,AI-enabled chemistry,589486.0,USD,core_match,True,False
NSF_2237077,NSF,2023,AI-enabled chemistry,500000.0,USD,core_match,True,False
NSF_2237193,NSF,2023,AI-enabled chemistry,469787.0,USD,core_match,True,False
NSF_2237217,NSF,2023,AI-enabled chemistry,650000.0,USD,core_match,True,False
NSF_2237291,NSF,2023,AI-enabled chemistry,629358.0,USD,core_match,True,False
NSF_2237306,NSF,2023,AI-enabled chemistry,676111.0,USD,core_match,True,False
NSF_2237314,NSF,2023,AI-enabled chemistry,730629.0,USD,core_match,True,False
NSF_2237470,NSF,2023,AI-enabled chemistry,595287.0,USD,core_match,True,False
NSF_2237616,NSF,2023,AI-enabled chemistry,517535.0,USD,core_match,True,False
NSF_2237792,NSF,2023,AI-enabled chemistry,650000.0,USD,core_match,True,False
NSF_2237889,NSF,2023,AI-enabled chemistry,560398.0,USD,broad_match,False,True
NSF_2238081,NSF,2023,AI-enabled chemistry,770000.0,USD,broad_match,False,True
NSF_2238147,NSF,2023,AI-enabled chemistry,576802.0,USD,core_match,True,False
NSF_2238516,NSF,2023,AI-enabled chemistry,528299.0,USD,core_match,True,False
NSF_2238874,NSF,2023,AI-enabled chemistry,667017.0,USD,broad_match,False,True
NSF_2239038,NSF,2023,AI-enabled chemistry,704221.0,USD,broad_match,False,True
NSF_2239244,NSF,2023,AI-enabled chemistry,596734.0,USD,core_match,True,False
NSF_2239479,NSF,2023,AI-enabled chemistry,600000.0,USD,core_match,True,False
NSF_2239618,NSF,2023,AI-enabled chemistry,625000.0,USD,core_match,True,False
NSF_2240021,NSF,2023,AI-enabled chemistry,779556.0,USD,core_match,True,False
NSF_2240281,NSF,2023,AI-enabled chemistry,414197.0,USD,core_match,True,False
NSF_2240282,NSF,2023,AI-enabled chemistry,375803.0,USD,core_match,True,False
NSF_2240388,NSF,2023,AI-enabled chemistry,450000.0,USD,broad_match,False,True
NSF_2240562,NSF,2023,AI-enabled chemistry,450000.0,USD,broad_match,False,True
NSF_2242763,NSF,2023,AI-enabled chemistry,20000000.0,USD,core_match,True,False
NSF_2242946,NSF,2023,AI-enabled chemistry,442687.0,USD,core_match,True,False
NSF_2243257,NSF,2023,AI-enabled chemistry,29781068.0,USD,core_match,True,False
NSF_2243443,NSF,2023,AI-enabled chemistry,1449699.0,USD,core_match,True,False
NSF_2243850,NSF,2023,AI-enabled chemistry,599939.0,USD,core_match,True,False
NSF_2244274,NSF,2023,AI-enabled chemistry,3000000.0,USD,core_match,True,False
NSF_2244310,NSF,2023,AI-enabled chemistry,3000000.0,USD,core_match,True,False
NSF_2244492,NSF,2023,AI-enabled chemistry,405000.0,USD,core_match,True,False
NSF_2245120,NSF,2023,AI-enabled chemistry,291349.0,USD,core_match,True,False
NSF_2245375,NSF,2023,AI-enabled chemistry,296970.0,USD,core_match,True,False
NSF_2245376,NSF,2023,AI-enabled chemistry,356375.0,USD,core_match,True,False
NSF_2245402,NSF,2023,AI-enabled chemistry,326416.0,USD,core_match,True,False
NSF_2245403,NSF,2023,AI-enabled chemistry,224847.0,USD,core_match,True,False
NSF_2245592,NSF,2023,AI-enabled chemistry,530000.0,USD,core_match,True,False
NSF_2245903,NSF,2023,AI-enabled chemistry,599995.0,USD,core_match,True,False
NSF_2246187,NSF,2023,AI-enabled chemistry,174982.0,USD,core_match,True,False
NSF_2246747,NSF,2023,AI-enabled chemistry,544758.0,USD,core_match,True,False
NSF_2246764,NSF,2023,AI-enabled chemistry,521959.0,USD,core_match,True,False
NSF_2246878,NSF,2023,AI-enabled chemistry,530000.0,USD,core_match,True,False
NSF_2247426,NSF,2023,AI-enabled chemistry,900000.0,USD,core_match,True,False
NSF_2247481,NSF,2023,AI-enabled chemistry,424350.0,USD,core_match,True,False
NSF_2247494,NSF,2023,AI-enabled chemistry,575000.0,USD,core_match,True,False
NSF_2247505,NSF,2023,AI-enabled chemistry,450000.0,USD,core_match,True,False
NSF_2247692,NSF,2023,AI-enabled chemistry,550000.0,USD,core_match,True,False
NSF_2300360,NSF,2023,AI-enabled chemistry,299895.0,USD,core_match,True,False
NSF_2300369,NSF,2023,AI-enabled chemistry,299828.0,USD,core_match,True,False
NSF_2300475,NSF,2023,AI-enabled chemistry,300000.0,USD,core_match,True,False
NSF_2301348,NSF,2023,AI-enabled chemistry,459000.0,USD,core_match,True,False
